Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
Metro Exodus,Very Positive,"-1,373",['Action'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],4A Games,Deep Silver,"14 Feb, 2019",https://store.steampowered.com/app/412020/Metro_Exodus/?snr=1_7_7_7000_150_7,$22.99 
Dungeons 4,Very Positive,-104,"['Simulation, Strategy']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Simulation, Strategy']",Realmforge Studios,Kalypso Media,"9 Nov, 2023",https://store.steampowered.com/app/1643310/Dungeons_4/?snr=1_7_7_7000_150_7,$49.99 
Wizard with a Gun,Mostly Positive,-102,"['Action, Adventure, Indie']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie']",Galvanic Games,Devolver Digital,"17 Oct, 2023",https://store.steampowered.com/app/1150530/Wizard_with_a_Gun/?snr=1_7_7_7000_150_7,$12.49 
Ravenfield,Overwhelmingly Positive,-690,"['Action, Indie, Early Access']","['Single-player', 'Steam Workshop', 'Includes level editor']","['Action, Indie, Early Access']",SteelRaven7,SteelRaven7,"18 May, 2017",https://store.steampowered.com/app/636480/Ravenfield/?snr=1_7_7_7000_150_7,$9.29 
War Hospital,Mixed,-553,['Strategy'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",['Strategy'],Brave Lamb Studio S.A.,Nacon,"11 Jan, 2024",https://store.steampowered.com/app/1553000/War_Hospital/?snr=1_7_7_7000_150_7,$19.99 
Total War: MEDIEVAL II – Definitive Edition,Overwhelmingly Positive,-224,['Strategy'],"['Single-player', 'Steam Trading Cards']",['Strategy'],CREATIVE ASSEMBLY,SEGA,"15 Nov, 2006",https://store.steampowered.com/app/4700/Total_War_MEDIEVAL_II__Definitive_Edition/?snr=1_7_7_7000_150_7,$19.99 
TEKKEN 7,Very Positive,-668,"['Action, Sports']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Remote Play Together']","['Action, Sports']",BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,"2 Jun, 2017",https://store.steampowered.com/app/389730/TEKKEN_7/?snr=1_7_7_7000_150_7,$24.99 
BOKURA,Very Positive,"-1,316","['Action, Adventure, Casual, Indie']","['Online Co-op', 'LAN Co-op']","['Action, Adventure, Casual, Indie']",ところにょり,Kodansha,"9 Aug, 2023",https://store.steampowered.com/app/1801110/BOKURA/?snr=1_7_7_7000_150_7,$3.30 
Total Conflict: Resistance,Mostly Positive,-136,"['Action, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Simulation, Strategy, Early Access']",Thunder Devs.,Thunder Devs.,"21 Apr, 2023",https://store.steampowered.com/app/1860510/Total_Conflict_Resistance/?snr=1_7_7_7000_150_7,$23.99 
DJMAX RESPECT V,Very Positive,-216,"['Action, Casual, Sports']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action, Casual, Sports']",NEOWIZ,NEOWIZ,"12 Mar, 2020",https://store.steampowered.com/app/960170/DJMAX_RESPECT_V/?snr=1_7_7_7000_150_7,$49.99 
Touhou: Lost Branch of Legend,Very Positive,-35,"['Adventure, Indie, RPG, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure, Indie, RPG, Strategy, Early Access']",Alioth Studio,Alioth Studio,"18 Aug, 2022",https://store.steampowered.com/app/1140150/Touhou_Lost_Branch_of_Legend/?snr=1_7_7_7000_150_7,$23.99 
Songs of Syx,Overwhelmingly Positive,-160,"['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud']","['Indie, Simulation, Strategy, Early Access']",Gamatron AB,Gamatron AB,"21 Sep, 2020",https://store.steampowered.com/app/1162750/Songs_of_Syx/?snr=1_7_7_7000_150_7,$12.49 
Thymesia,Mostly Positive,-107,['Action'],"['Single-player', 'Steam Achievements']",['Action'],OverBorder Studio,Team17,"18 Aug, 2022",https://store.steampowered.com/app/1343240/Thymesia/?snr=1_7_7_7000_150_7,$7.49 
Golf It!,Very Positive,-154,"['Casual, Indie, Simulation, Sports']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","['Casual, Indie, Simulation, Sports']",Perfuse Entertainment,Perfuse Entertainment,"18 Aug, 2023",https://store.steampowered.com/app/571740/Golf_It/?snr=1_7_7_7000_150_7,$5.49 
STAR WARS Jedi: Fallen Order™,Very Positive,"-1,097","['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Tablet', 'Remote Play on TV', 'HDR available']","['Action, Adventure']",Respawn Entertainment,Electronic Arts,"15 Nov, 2019",https://store.steampowered.com/app/1172380/STAR_WARS_Jedi_Fallen_Order/?snr=1_7_7_7000_150_7,$39.99 
Isonzo,Very Positive,-491,"['Action, Indie, Massively Multiplayer, Simulation, Strategy']","['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Indie, Massively Multiplayer, Simulation, Strategy']",BlackMill Games,BlackMill Games,"13 Sep, 2022",https://store.steampowered.com/app/1556790/Isonzo/?snr=1_7_7_7000_150_7,$14.99 
Gears Tactics,Mostly Positive,-44,['Strategy'],"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']",['Strategy'],Splash Damage,Xbox Game Studios,"28 Apr, 2020",https://store.steampowered.com/app/1184050/Gears_Tactics/?snr=1_7_7_7000_150_7,$9.99 
Counter-Strike: Source,Overwhelmingly Positive,"-1,243",['Action'],"['Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK']",['Action'],Valve,Valve,"1 Nov, 2004",https://store.steampowered.com/app/240/CounterStrike_Source/?snr=1_7_7_7000_150_7,$5.79 
Counter-Strike,Overwhelmingly Positive,"-1,241",['Action'],"['Online PvP', 'Shared/Split Screen PvP', 'Valve Anti-Cheat enabled']",['Action'],Valve,Valve,"1 Nov, 2000",https://store.steampowered.com/app/10/CounterStrike/?snr=1_7_7_7000_150_7,$5.79 
Total War: EMPIRE – Definitive Edition,Very Positive,-155,['Strategy'],"['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",['Strategy'],CREATIVE ASSEMBLY,SEGA,"4 Mar, 2009",https://store.steampowered.com/app/10500/Total_War_EMPIRE__Definitive_Edition/?snr=1_7_7_7000_150_7,$19.99 
Cosmoteer: Starship Architect & Commander,Very Positive,-197,"['Simulation, Strategy, Early Access']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Workshop', 'Steam Cloud']","['Simulation, Strategy, Early Access']",Walternate Realities,Walternate Realities,"24 Oct, 2022",https://store.steampowered.com/app/799600/Cosmoteer_Starship_Architect__Commander/?snr=1_7_7_7000_150_7,$10.49 
HUMANKIND™,Mixed,-178,['Strategy'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",['Strategy'],AMPLITUDE Studios,SEGA,"17 Aug, 2021",https://store.steampowered.com/app/1124300/HUMANKIND/?snr=1_7_7_7000_150_7,$42.49 
Peaks of Yore,Overwhelmingly Positive,-181,"['Action, Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie']",Anders Grube Jensen,TraipseWare,"26 Oct, 2023",https://store.steampowered.com/app/2236070/Peaks_of_Yore/?snr=1_7_7_7000_150_7,$9.89 
This War of Mine,Very Positive,"-61,254","['Adventure, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Adventure, Indie, Simulation']",11 bit studios,11 bit studios,"14 Nov, 2014",https://store.steampowered.com/app/282070/This_War_of_Mine/?snr=1_7_7_7000_150_7,$10.49 
Kerbal Space Program,Overwhelmingly Positive,-494,"['Indie, Simulation']","['Single-player', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']","['Indie, Simulation']",Squad,Private Division,"27 Apr, 2015",https://store.steampowered.com/app/220200/Kerbal_Space_Program/?snr=1_7_7_7000_150_7,$39.99 
Need for Speed™ Heat,Very Positive,"-2,272","['Action, Adventure, Racing, Sports']","['Single-player', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Remote Play on Tablet', 'HDR available']","['Action, Adventure, Racing, Sports']",Ghost Games,Electronic Arts,"8 Nov, 2019",https://store.steampowered.com/app/1222680/Need_for_Speed_Heat/?snr=1_7_7_7000_150_7,$69.99 
Derail Valley,Overwhelmingly Positive,-126,"['Adventure, Indie, Simulation, Early Access']","['Single-player', 'Tracked Controller Support', 'VR Supported']","['Adventure, Indie, Simulation, Early Access']",Altfuture,Altfuture,"25 Jan, 2019",https://store.steampowered.com/app/588030/Derail_Valley/?snr=1_7_7_7000_150_7,$18.99 
Slime Rancher,Overwhelmingly Positive,-988,"['Action, Adventure, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV']","['Action, Adventure, Indie, Simulation']",Monomi Park,Monomi Park,"1 Aug, 2017",https://store.steampowered.com/app/433340/Slime_Rancher/?snr=1_7_7_7000_150_7,$8.99 
Immortal Life,Mostly Positive,-452,"['Action, Adventure, Casual, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure, Casual, RPG, Simulation']",YiFang Studio,2P Games,"18 Jan, 2024",https://store.steampowered.com/app/1201230/Immortal_Life/?snr=1_7_7_7000_150_7,$16.99 
Soulstone Survivors,Very Positive,-364,"['Action, Indie, RPG, Early Access']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']","['Action, Indie, RPG, Early Access']",Game Smithing Limited,Game Smithing Limited,"7 Nov, 2022",https://store.steampowered.com/app/2066020/Soulstone_Survivors/?snr=1_7_7_7000_150_7,$5.79 
Besiege,Overwhelmingly Positive,-190,"['Indie, Simulation']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Workshop', 'Includes level editor', 'Remote Play on Tablet']","['Indie, Simulation']",Spiderling Studios,Spiderling Studios,"18 Feb, 2020",https://store.steampowered.com/app/346010/Besiege/?snr=1_7_7_7000_150_7,$5.09 
Age of Darkness: Final Stand,Mostly Positive,-83,"['Strategy, Early Access']","['Single-player', 'Steam Cloud']","['Strategy, Early Access']",PlaySide Studios,Team17,"7 Oct, 2021",https://store.steampowered.com/app/1426450/Age_of_Darkness_Final_Stand/?snr=1_7_7_7000_150_7,$7.37 
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,Very Positive,-497,"['Action, Adventure']","['Single-player', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together']","['Action, Adventure']",CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,"5 Feb, 2016",https://store.steampowered.com/app/349040/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_4/?snr=1_7_7_7000_150_7,$12.99 
港詭實錄ParanormalHK,Very Positive,-220,"['Adventure, Indie']",['Single-player'],"['Adventure, Indie']",Ghostpie Studio,Ghostpie Studio,"6 Jan, 2020",https://store.steampowered.com/app/1178490/ParanormalHK/?snr=1_7_7_7000_150_7,$12.99 
PAYDAY 3,Mostly Negative,-727,"['Action, Adventure, RPG']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases']","['Action, Adventure, RPG']",Starbreeze Studios,Deep Silver,"21 Sep, 2023",https://store.steampowered.com/app/1272080/PAYDAY_3/?snr=1_7_7_7000_150_7,$29.99 
Uncrashed : FPV Drone Simulator,Overwhelmingly Positive,-135,"['Indie, Racing, Simulation, Sports']","['Single-player', 'Steam Leaderboards']","['Indie, Racing, Simulation, Sports']",Louis Rochette,Louis Rochette,"1 Sep, 2021",https://store.steampowered.com/app/1682970/Uncrashed__FPV_Drone_Simulator/?snr=1_7_7_7000_150_7,$7.99 
Fears to Fathom - Ironbark Lookout,Very Positive,-277,"['Adventure, Casual, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Casual, Indie']",Rayll Studios,Rayll Studios,"20 Oct, 2023",https://store.steampowered.com/app/2506160/Fears_to_Fathom__Ironbark_Lookout/?snr=1_7_7_7000_150_7,$5.99 
Draw & Guess,Very Positive,-193,"['Casual, Indie']","['Online PvP', 'Online Co-op', 'Steam Trading Cards', 'Steam Workshop', 'Includes level editor']","['Casual, Indie']",Acureus,Acureus,"12 Mar, 2021",https://store.steampowered.com/app/1483870/Draw__Guess/?snr=1_7_7_7000_150_7,$2.99 
Psychonauts 2,Very Positive,-153,"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']","['Action, Adventure']",Double Fine Productions,Xbox Game Studios,"25 Aug, 2021",https://store.steampowered.com/app/607080/Psychonauts_2/?snr=1_7_7_7000_150_7,$20.39 
Forts,Overwhelmingly Positive,-244,"['Action, Indie, Strategy']","['Single-player', 'Online PvP', 'LAN PvP', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']","['Action, Indie, Strategy']",EarthWork Games,EarthWork Games,"19 Apr, 2017",https://store.steampowered.com/app/410900/Forts/?snr=1_7_7_7000_150_8,$7.99 
Farming Simulator 19,Overwhelmingly Positive,-394,['Simulation'],"['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']",['Simulation'],Giants Software,Giants Software,"20 Nov, 2018",https://store.steampowered.com/app/787860/Farming_Simulator_19/?snr=1_7_7_7000_150_8,$8.99 
Smalland: Survive the Wilds,Mostly Positive,-130,"['Action, Adventure, Indie, RPG, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements']","['Action, Adventure, Indie, RPG, Early Access']",Merge Games,Merge Games,"29 Mar, 2023",https://store.steampowered.com/app/768200/Smalland_Survive_the_Wilds/?snr=1_7_7_7000_150_8,$17.99 
Across the Obelisk,Mixed,-171,"['Adventure, Indie, RPG, Strategy']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Adventure, Indie, RPG, Strategy']",Dreamsite Games,Paradox Interactive,"8 Apr, 2021",https://store.steampowered.com/app/1385380/Across_the_Obelisk/?snr=1_7_7_7000_150_8,$11.99 
Nucleares,Mostly Positive,-53,"['Indie, Simulation']","['Single-player', 'Steam Achievements']","['Indie, Simulation']",Iván Marcelo Pretti,Iván Marcelo Pretti,"13 Mar, 2023",https://store.steampowered.com/app/1428420/Nucleares/?snr=1_7_7_7000_150_8,$14.99 
Townscaper,Overwhelmingly Positive,-119,"['Casual, Indie, Simulation']",['Single-player'],"['Casual, Indie, Simulation']",Oskar Stålberg,Raw Fury,"26 Aug, 2021",https://store.steampowered.com/app/1291340/Townscaper/?snr=1_7_7_7000_150_8,$1.97 
OPERATOR,Very Positive,-133,"['Action, Indie, RPG, Simulation, Strategy, Early Access']","['Single-player', 'Online Co-op']","['Action, Indie, RPG, Simulation, Strategy, Early Access']",vector 2,vector 2,"1 Aug, 2023",https://store.steampowered.com/app/1913370/OPERATOR/?snr=1_7_7_7000_150_8,$19.99 
Armored Warfare,Mostly Positive,-69,"['Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, Simulation, Strategy, Free to Play']","['MMO', 'Online PvP', 'Online Co-op', 'Steam Trading Cards', 'In-App Purchases', 'Steam Turn Notifications']","['Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, Simulation, Strategy, Free to Play']",Obsidian Entertainment,Wishlist Games,"8 Oct, 2015",https://store.steampowered.com/app/443110/Armored_Warfare/?snr=1_7_7_7000_150_8,Free
Back 4 Blood,Mostly Positive,-454,['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'HDR available']",['Action'],Turtle Rock Studios,Warner Bros. Games,"12 Oct, 2021",https://store.steampowered.com/app/924970/Back_4_Blood/?snr=1_7_7_7000_150_8,$59.99 
Dungeons & Dragons Online®,Mostly Positive,-59,"['Action, Adventure, Free to Play, Massively Multiplayer, RPG']","['MMO', 'In-App Purchases']","['Action, Adventure, Free to Play, Massively Multiplayer, RPG']","Standing Stone Games, LLC","Standing Stone Games, LLC","26 Jun, 2012",https://store.steampowered.com/app/206480/Dungeons__Dragons_Online/?snr=1_7_7_7000_150_8,Free
Metal: Hellsinger,Overwhelmingly Positive,-278,"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure']",The Outsiders,Funcom,"15 Sep, 2022",https://store.steampowered.com/app/1061910/Metal_Hellsinger/?snr=1_7_7_7000_150_8,$14.99 
Shakes and Fidget,Overwhelmingly Positive,-481,"['Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free to Play']","['Single-player', 'MMO', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases']","['Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free to Play']",Playa Games GmbH,Playa Games GmbH,"24 Feb, 2016",https://store.steampowered.com/app/438040/Shakes_and_Fidget/?snr=1_7_7_7000_150_8,Free
Momodora: Moonlit Farewell,Very Positive,"-1,318","['Action, Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure, Indie']",Bombservice,PLAYISM,"11 Jan, 2024",https://store.steampowered.com/app/1747760/Momodora_Moonlit_Farewell/?snr=1_7_7_7000_150_8,$8.99 
Techtonica,Very Positive,-132,"['Indie, Simulation, Strategy, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Indie, Simulation, Strategy, Early Access']",Fire Hose Games,Fire Hose Games,"18 Jul, 2023",https://store.steampowered.com/app/1457320/Techtonica/?snr=1_7_7_7000_150_8,$14.99 
A.V.A Global,Mixed,-50,"['Action, Massively Multiplayer, Free to Play']","['Online PvP', 'In-App Purchases']","['Action, Massively Multiplayer, Free to Play']",Valiant,Valiant,"24 Aug, 2022",https://store.steampowered.com/app/1473480/AVA_Global/?snr=1_7_7_7000_150_8,Free
Melvor Idle,Very Positive,-227,"['Adventure, Casual, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","['Adventure, Casual, Indie, RPG']",Games by Malcs,Jagex Ltd,"18 Nov, 2021",https://store.steampowered.com/app/1267910/Melvor_Idle/?snr=1_7_7_7000_150_8,$6.29 
SimRail - The Railway Simulator,Very Positive,-130,"['Simulation, Early Access']","['Single-player', 'Online Co-op', 'Stats']","['Simulation, Early Access']",SimRail S.A.,PlayWay S.A.,"13 Jan, 2023",https://store.steampowered.com/app/1422130/SimRail__The_Railway_Simulator/?snr=1_7_7_7000_150_8,$34.99 
Heroes® of Might & Magic® III - HD Edition,Very Positive,-185,"['RPG, Strategy']","['Single-player', 'Steam Achievements', 'Includes level editor', 'Remote Play on Tablet']","['RPG, Strategy']",Dotemu,Ubisoft Entertainment,"29 Jan, 2015",https://store.steampowered.com/app/297000/Heroes_of_Might__Magic_III__HD_Edition/?snr=1_7_7_7000_150_8,$11.99 
Workers & Resources: Soviet Republic,Very Positive,-290,"['Simulation, Strategy, Early Access']","['Single-player', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Simulation, Strategy, Early Access']",3Division,Hooded Horse,"15 Mar, 2019",https://store.steampowered.com/app/784150/Workers__Resources_Soviet_Republic/?snr=1_7_7_7000_150_8,$19.99 
One-armed robber,Very Positive,"-3,797","['Action, Indie, Simulation, Strategy']","['Single-player', 'Online Co-op', 'In-App Purchases', 'Steam Cloud']","['Action, Indie, Simulation, Strategy']",Duhndal,Duhndal,"15 Dec, 2023",https://store.steampowered.com/app/2551020/Onearmed_robber/?snr=1_7_7_7000_150_8,Free
Wayfinder,Mixed,-171,"['Action, Adventure, Casual, Massively Multiplayer, RPG, Early Access']","['Single-player', 'MMO', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements']","['Action, Adventure, Casual, Massively Multiplayer, RPG, Early Access']",Airship Syndicate,Digital Extremes,"17 Aug, 2023",https://store.steampowered.com/app/1171690/Wayfinder/?snr=1_7_7_7000_150_8,$19.99 
TRYP FPV : The Drone Racer Simulator,Mostly Positive,-99,"['Indie, Racing, Simulation, Sports, Early Access']",['Single-player'],"['Indie, Racing, Simulation, Sports, Early Access']",UNDEAD BATTERY,UNDEAD BATTERY,"30 Jun, 2022",https://store.steampowered.com/app/1881200/TRYP_FPV__The_Drone_Racer_Simulator/?snr=1_7_7_7000_150_8,$8.99 
RaceRoom Racing Experience,Mostly Positive,-203,"['Racing, Simulation, Sports, Free to Play']","['Single-player', 'Online PvP', 'VR Supported', 'Steam Trading Cards', 'In-App Purchases']","['Racing, Simulation, Sports, Free to Play']",KW Studios,KW Studios,"12 Feb, 2013",https://store.steampowered.com/app/211500/RaceRoom_Racing_Experience/?snr=1_7_7_7000_150_8,Free
Feed and Grow: Fish,Mostly Positive,-274,"['Action, Indie, Simulation, Early Access']","['Single-player', 'Steam Achievements']","['Action, Indie, Simulation, Early Access']",Old B1ood,Greens s.r.o.,"8 Jan, 2016",https://store.steampowered.com/app/429050/Feed_and_Grow_Fish/?snr=1_7_7_7000_150_8,$14.99 
The Texas Chain Saw Massacre,Mixed,-260,"['Action, Indie']","['Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Indie']",Sumo Digital,Gun Interactive,"18 Aug, 2023",https://store.steampowered.com/app/1433140/The_Texas_Chain_Saw_Massacre/?snr=1_7_7_7000_150_8,$18.99 
Havendock,Very Positive,-21,"['Casual, Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements']","['Casual, Indie, Simulation, Strategy, Early Access']",YYZ,Different Tales,"20 Apr, 2023",https://store.steampowered.com/app/2020710/Havendock/?snr=1_7_7_7000_150_8,$7.86 
Doomsday: Last Survivors,Mixed,-27,"['Massively Multiplayer, RPG, Strategy']","['MMO', 'Online PvP', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Massively Multiplayer, RPG, Strategy']",IGG SINGAPORE PTE. LTD.,IGG SINGAPORE PTE. LTD.,"26 Jun, 2023",https://store.steampowered.com/app/2439510/Doomsday_Last_Survivors/?snr=1_7_7_7000_150_8,Free
Ratopia,Very Positive,-150,"['Adventure, Casual, Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure, Casual, Indie, Simulation, Strategy, Early Access']",Cassel Games,Cassel Games,"6 Nov, 2023",https://store.steampowered.com/app/2244130/Ratopia/?snr=1_7_7_7000_150_8,$10.49 
Quasimorph,Mostly Positive,-373,"['Indie, RPG, Simulation, Strategy, Early Access']",['Single-player'],"['Indie, RPG, Simulation, Strategy, Early Access']",Magnum Scriptum,HypeTrain Digital,"2 Oct, 2023",https://store.steampowered.com/app/2059170/Quasimorph/?snr=1_7_7_7000_150_8,$12.49 
The Planet Crafter,Overwhelmingly Positive,-495,"['Adventure, Early Access']","['Single-player', 'Steam Achievements']","['Adventure, Early Access']",Miju Games,Miju Games,"25 Mar, 2022",https://store.steampowered.com/app/1284190/The_Planet_Crafter/?snr=1_7_7_7000_150_8,$19.99 
STALCRAFT,Mostly Positive,"-2,206","['Action, Adventure, Massively Multiplayer, RPG']","['MMO', 'Online PvP', 'Online Co-op', 'In-App Purchases']","['Action, Adventure, Massively Multiplayer, RPG']",EXBO,EXBO,"9 Dec, 2022",https://store.steampowered.com/app/1818450/STALCRAFT/?snr=1_7_7_7000_150_8,Free
Assassin's Creed® Origins,Very Positive,-752,"['Action, Adventure, RPG']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'In-App Purchases', 'Remote Play on Tablet']","['Action, Adventure, RPG']",Ubisoft Montreal,Ubisoft,"27 Oct, 2017",https://store.steampowered.com/app/582160/Assassins_Creed_Origins/?snr=1_7_7_7000_150_8,$47.99 
FINAL FANTASY X/X-2 HD Remaster,Very Positive,-145,['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']",['RPG'],Square Enix,Square Enix,"12 May, 2016",https://store.steampowered.com/app/359870/FINAL_FANTASY_XX2_HD_Remaster/?snr=1_7_7_7000_150_8,$23.99 
Class of '09,Overwhelmingly Positive,-355,"['Casual, Indie, RPG, Simulation']",['Single-player'],"['Casual, Indie, RPG, Simulation']",SBN3,SBN3,"10 Jun, 2021",https://store.steampowered.com/app/1443200/Class_of_09/?snr=1_7_7_7000_150_8,$9.99 
Hero Siege,Mostly Negative,-428,"['Action, Adventure, Indie, Massively Multiplayer, RPG']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV']","['Action, Adventure, Indie, Massively Multiplayer, RPG']",Panic Art Studios Ltd.,Panic Art Studios Ltd.,"29 Jan, 2014",https://store.steampowered.com/app/269210/Hero_Siege/?snr=1_7_7_7000_150_8,$4.49 
Battle Brothers,Very Positive,-219,"['Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']","['Indie, RPG, Strategy']",Overhype Studios,Overhype Studios,"24 Mar, 2017",https://store.steampowered.com/app/365360/Battle_Brothers/?snr=1_7_7_7000_150_8,$14.99 
Viscera Cleanup Detail,Very Positive,-165,"['Indie, Simulation']","['Single-player', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']","['Indie, Simulation']",RuneStorm,RuneStorm,"23 Oct, 2015",https://store.steampowered.com/app/246900/Viscera_Cleanup_Detail/?snr=1_7_7_7000_150_8,$7.29 
Gloomhaven,Mixed,-91,"['Adventure, RPG, Strategy']","['Single-player', 'Online Co-op', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Adventure, RPG, Strategy']",Flaming Fowl Studios,Twin Sails Interactive,"20 Oct, 2021",https://store.steampowered.com/app/780290/Gloomhaven/?snr=1_7_7_7000_150_8,$17.99 
Battlefield 4™,Very Positive,-599,['Action'],"['Single-player', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'HDR available']",['Action'],DICE,Electronic Arts,"29 Oct, 2013",https://store.steampowered.com/app/1238860/Battlefield_4/?snr=1_7_7_7000_150_8,$39.99 
